entry,subentry,Muon.PT,Muon.Eta,Muon.Phi
100161,0,88.97742,1.428128,-0.38974804
100162,0,50.69948,-0.43819785,-1.781346
100164,0,187.66551,-0.08660447,0.60535264
100165,0,105.790924,0.24736848,2.8371284
100165,1,85.30182,1.5954777,-2.1698785
100166,0,102.04036,1.2119602,-1.6400988
100166,1,41.427402,1.0371764,-2.1592836
100170,0,101.22847,-1.7528325,-0.79744637
100174,0,126.90873,0.45745102,-2.2178514
100178,0,21.715324,1.0831087,-0.84049773
100180,0,58.782227,0.00545048,-0.9836829
100182,0,109.206474,-0.52397126,1.6501068
100183,0,48.959305,-2.1319382,1.2786382
100183,1,10.789311,-0.41321844,-0.51517475
100184,0,112.64184,-1.6779498,1.476718
100186,0,29.925457,1.8910445,-2.9868217
100191,0,55.554672,1.4331969,1.7097002
100192,0,38.738995,-2.2425878,-2.3953843
100193,0,48.427837,1.912828,2.1281867
100195,0,20.349869,-0.3915844,-1.7094504
100196,0,31.972418,0.68521386,-0.6531834
100203,0,60.888016,-2.093317,0.096360415
100204,0,80.62777,-0.7129455,-2.4765658
100205,0,61.685795,1.1676692,1.8626589
100208,0,56.05796,-1.1793878,2.081503
100209,0,44.61505,-0.67433065,-1.676743
100211,0,36.632298,0.9644962,-2.4390175
100211,1,14.6147585,2.2726643,-0.03098886
100213,0,53.68457,0.53142047,2.2484572
100220,0,13.540626,-0.6814477,-0.32573897
100226,0,97.57247,0.86003757,0.86464155
100232,0,26.208916,0.1309097,-2.0796258
100233,0,41.860443,1.9462868,1.504691
100234,0,49.85164,-0.48567516,-0.8517324
100237,0,65.81208,-0.75015426,-0.728111
100246,0,96.86943,1.0822332,0.4834382
100249,0,131.47809,-0.9510047,-2.338524
100249,1,57.642315,-1.3016531,2.9293585
100253,0,122.08936,0.4028303,-0.36228114
100253,1,80.49866,0.7129979,-0.0030998841
100256,0,62.20146,-1.8334132,-1.1568419
100261,0,23.050032,0.24627894,-0.103615165
100265,0,108.06904,-0.72810763,-0.61980605
100266,0,62.89232,0.60364527,1.8914993
100266,1,13.777089,0.036287762,-2.627702
100268,0,39.060555,-0.6539121,2.5109165
100269,0,68.303345,0.25109607,1.6475987
100269,1,64.40928,-0.0021944963,-2.3903327
100272,0,152.58585,-1.6938508,2.3702815
100272,1,98.87613,-0.25178617,-0.58266175
100273,0,93.7342,0.22095981,1.17266
100273,1,47.154163,0.000622423,-2.1037111
100275,0,67.47537,0.95366395,2.9583757
100276,0,100.34681,-0.9124291,-0.32825527
100277,0,31.431831,-0.37512705,0.99373746
100279,0,167.56824,-1.118374,-2.490944
100282,0,55.84194,0.26718313,-2.1766803
100284,0,180.82736,0.35297915,0.31485257
100286,0,151.22585,-0.51423943,2.5010808
100286,1,65.25506,-0.24519588,-1.174123
100286,2,19.475893,1.1910167,-0.04050709
100291,0,99.97068,0.043281216,2.4710894
100296,0,69.27201,1.142145,0.13118926
100303,0,75.3819,0.29145595,-0.9900208
100304,0,34.1407,0.4501545,0.9124227
100304,1,21.839573,-0.2799877,2.1023533
100311,0,81.698654,-1.3176055,-0.9559209
100316,0,159.80704,-0.27291155,-1.813648
100317,0,43.4528,-0.3613565,-0.30605954
100317,1,15.262613,1.1510991,-0.16042525
100319,0,92.50857,-1.6818568,0.929971
100322,0,31.295195,0.6735725,-0.024429237
100323,0,30.033245,-0.51325583,3.1307333
100324,0,71.04369,1.4859053,0.65647596
100324,1,70.07259,-0.01279935,1.6201247
100325,0,48.757137,-1.4686557,-0.5022478
100333,0,114.773544,-1.1222281,-2.4586184
100335,0,17.821655,1.3454431,-0.385907
100336,0,35.205128,0.03459553,0.17877436
100337,0,12.605237,1.9092125,1.850597
100341,0,69.16623,0.55295855,0.70986414
100343,0,90.62743,1.1170349,-1.3587945
100345,0,51.174118,0.702122,1.699004
100345,1,20.397308,1.6151353,-0.43252522
100350,0,33.563976,-1.7459372,0.8611778
100351,0,126.72362,2.053073,2.9642968
100351,1,36.249798,0.6902793,-2.242118
100352,0,45.22509,-0.47777653,-1.1768392
100356,0,60.92471,-1.3026218,1.5127496
100356,1,49.399826,0.32598317,0.35093126
100357,0,31.637396,1.108389,-1.3483827
100361,0,26.790737,0.12686719,2.6865363
100364,0,154.7604,0.5820138,-0.7871558
100365,0,82.89774,-1.0303867,0.49880788
100365,1,19.599005,-1.5358135,-1.413152
100368,0,102.05015,-1.2908969,1.2216816
100371,0,28.620035,0.94593775,-1.861604
100374,0,62.38907,0.98846734,0.6350434
100381,0,95.77331,-0.1895599,2.8535647
100384,0,109.25829,-0.43307385,-0.8179766
100385,0,76.30356,-0.82101655,2.4375148
100385,1,56.38449,-1.4239498,0.22275047
100386,0,114.98356,0.14466472,1.9252079
100389,0,99.30243,0.76209104,2.9661734
100392,0,42.382244,1.9211935,2.1713035
100394,0,39.62505,-0.9255564,-1.6216935
100395,0,57.24665,1.0423135,0.9936084
100398,0,47.47184,0.2953724,-2.0205774
100399,0,288.57315,0.95853406,1.8236582
100400,0,52.05438,-0.21504924,-0.6236434
100408,0,35.716106,-0.6959189,-1.7558862
100412,0,51.338943,0.03021565,-1.9846326
100412,1,27.424667,-0.25304106,-2.4962747
100413,0,28.831942,-0.8918076,2.3575637
100418,0,280.14133,0.40194145,1.1399441
100418,1,85.245415,-0.9028257,-1.435042
100419,0,67.41502,-1.389611,-1.425162
100419,1,54.13123,-0.8945335,-0.014785398
100422,0,100.63504,-0.96704763,-1.6266347
100423,0,77.29696,0.15916915,-2.9095016
100423,1,49.832497,0.22480671,-0.1162852
100425,0,65.60505,-1.3032073,-2.7770638
100427,0,33.79998,0.08825285,-1.0818148
100432,0,100.02318,-0.32692832,3.0021567
100435,0,22.294697,0.45615047,-0.9191683
100438,0,143.64546,1.2280158,-1.2476509
100439,0,99.43325,-0.18663278,2.555384
100442,0,44.620903,1.3921205,-0.7474228
100443,0,64.633194,-0.16660212,-2.1094627
100456,0,15.125849,-0.24152467,-0.88011897
100458,0,55.713684,1.4902444,-0.154316
100460,0,61.442974,0.19834733,2.1992357
100461,0,134.15755,-0.3342324,-0.7319335
100461,1,88.57318,-0.82916456,2.2006443
100463,0,90.78479,-1.3426192,0.7617752
100467,0,88.8479,-1.55279,0.87962216
100468,0,160.76712,-0.9500284,-0.71279484
100472,0,88.26948,-0.67382264,-0.022035768
100474,0,36.97305,0.5662389,-0.697292
100475,0,102.85326,-0.0012786951,-2.1309664
100476,0,49.477577,-1.8160225,-2.892523
100476,1,41.813652,-0.648587,0.057445355
100477,0,134.97812,0.68858176,-3.0538008
100479,0,36.382923,-0.52542764,1.2694569
100480,0,113.15115,-0.68377125,-0.13624902
100481,0,39.13817,0.8744466,1.5387082
100486,0,48.75532,-2.1899478,2.126159
100489,0,122.38795,0.33830237,-2.6729019
100492,0,59.304176,0.30915314,2.47264
100495,0,74.91883,-0.91335106,-2.0336864
100495,1,46.05826,1.7921891,-1.2896702
100497,0,180.28143,-1.5233293,-2.2454734
100505,0,34.13727,-1.2350765,-2.6841252
100508,0,113.75661,-0.49330664,-2.3851688
100509,0,69.97024,-1.0131752,-1.310405
100513,0,87.298485,0.95588505,0.032728203
100517,0,135.54439,-0.8254602,-0.58094907
100518,0,51.828506,-0.2830532,1.103694
100519,0,75.99829,0.1790215,2.7416456
100522,0,17.34911,-0.14913534,1.1850114
100529,0,26.451063,-0.14850539,-2.2615614
100530,0,161.5371,0.9651499,1.2010574
100530,1,39.054382,1.2968243,-2.415851
100532,0,107.619545,0.9363237,-0.98391736
100537,0,52.040356,-0.4184299,0.09196492
100538,0,49.52198,1.6056774,-0.109677754
100539,0,39.21998,0.17283359,-1.8683113
100543,0,33.36522,2.1580513,-0.4963475
100547,0,24.496632,-0.44485337,2.1618297
100552,0,28.618729,1.5228454,-0.9936408
100553,0,214.34657,0.75135547,0.45620683
100557,0,151.10535,0.58140665,-2.4330406
100559,0,63.961952,0.85152286,-2.2941537
100561,0,13.544414,-0.6986648,0.06126193
100564,0,39.0338,0.79893464,1.0865976
100571,0,18.831493,-0.87834865,2.0703373
100576,0,21.58066,-0.3108252,2.4691758
100577,0,12.351549,-1.3499757,-0.517374
100581,0,56.87916,0.35710678,-2.9301198
100584,0,62.37946,1.7072777,3.0375936
100587,0,34.33993,0.1370042,-2.5039861
100593,0,10.655712,-1.8278288,2.5441737
100599,0,18.996983,0.3432955,2.637276
100600,0,90.10319,-0.52125704,1.0966619
100603,0,18.618202,-2.0125537,3.1243262
100608,0,117.22222,0.20439637,2.445448
100612,0,36.946102,1.339073,2.6633234
100616,0,95.29666,1.5392216,1.0326787
100629,0,80.46565,0.5554652,-0.80036485
100630,0,74.11218,0.25533664,1.3110077
100633,0,87.24176,0.33363703,3.0017118
100635,0,205.91766,0.51672924,1.4976763
100636,0,33.78003,0.786188,2.96892
100637,0,165.36192,0.9792333,2.2449007
100638,0,52.396584,-2.023874,-0.114674576
100640,0,144.29369,-0.440341,2.039934
100642,0,14.979559,0.03205697,-2.949186
100643,0,87.740715,0.0045485934,2.9547377
100645,0,96.874954,-0.7875088,-2.0694404
100646,0,58.751907,-1.0471262,-0.29091725
100649,0,17.10626,0.08056723,0.5774002
100652,0,38.497845,-0.80235195,2.771462
100655,0,156.22205,0.2852018,2.6477678
100659,0,158.94957,-1.2661742,0.10309877
100662,0,18.702253,0.33262554,-2.8821585
100664,0,109.68444,0.4670631,2.7725449
100665,0,17.549181,1.3036689,-1.8581002
100669,0,56.763653,0.65641814,2.5151803
100671,0,54.59088,2.3821263,0.039536454
100673,0,169.57954,0.8016335,0.28820562
100673,1,45.32875,1.3092047,-2.0950549
100674,0,105.99959,-0.4319099,-0.13457908
100678,0,148.58032,-0.14132698,-0.71836656
100683,0,37.484104,0.001197552,1.1991488
100684,0,58.314903,1.0704957,-3.1379051
100685,0,67.04838,0.4667699,-1.0569599
100686,0,90.45261,0.4544585,-0.5406315
100686,1,29.772646,1.603493,0.43067437
100688,0,63.371845,1.6026151,1.698338
100689,0,101.75277,-0.07442859,1.2734329
100692,0,196.75647,0.18782997,0.45455626
100694,0,91.61083,-0.20361063,-1.3494673
100694,1,13.958848,1.1752133,-1.915512
100696,0,32.00122,-0.025616763,-2.4609413
100697,0,57.921806,0.85162234,-2.8142936
100699,0,97.18978,0.9026362,0.14148152
100700,0,84.32672,0.13441359,2.098569
100700,1,77.60492,-0.25891387,-0.55681753
100701,0,74.19302,-0.13396846,0.1634027
100701,1,73.653694,-0.26950505,-0.5482039
100703,0,29.756887,0.1846972,-1.6411889
100706,0,67.56769,-0.26955864,0.7336369
100707,0,45.854816,0.30646977,-1.3591475
100710,0,156.36403,0.109612554,-0.1590058
100714,0,119.256996,1.1563935,1.6768818
100715,0,61.05614,1.1663893,1.749433
100719,0,214.0982,0.9737501,-1.4298002
100720,0,129.69595,-0.7480802,-2.2741663
100721,0,11.862984,0.5363878,-0.9123212
100727,0,119.41896,-1.9721757,0.43881842
100727,1,66.38533,-0.67941743,-2.6394687
100730,0,50.611004,1.9243817,-0.8590178
100733,0,34.261414,-1.6951959,-0.96606094
100733,1,30.504602,0.20033543,-1.8614161
100734,0,133.5192,-0.5279742,-2.9621577
100735,0,34.574272,-2.3968077,2.5215175
100738,0,154.74966,-1.6749247,-0.4482747
100743,0,26.780676,0.25490206,1.0009916
100743,1,13.159775,-0.18237865,-0.8672846
100744,0,137.23347,0.39284655,2.9320626
100747,0,58.78366,1.7786306,2.92987
100749,0,52.763283,0.8848313,1.7378322
100752,0,99.16584,1.1909217,2.7754974
100753,0,95.447624,-1.2991182,0.015501374
100758,0,52.063847,-0.78105086,-2.9040022
100767,0,39.04922,0.73271704,-0.7855892
100769,0,33.055016,-0.9962721,1.0943527
100769,1,18.513803,1.8105584,2.968352
100773,0,167.2463,1.5433947,1.3313526
100775,0,94.840485,-0.057366878,-0.013656972
100776,0,88.49921,0.07334367,1.1852666
100779,0,115.83427,1.45681,1.0548863
100787,0,75.831024,0.9804011,3.0999177
100788,0,106.04766,0.69374144,-1.6914026
100789,0,22.195368,-0.15504317,2.996471
100791,0,50.765553,0.7239867,2.3970094
100796,0,110.36218,-2.2145364,-0.7444988
100796,1,29.059637,-1.0461738,-1.9638183
100797,0,79.80534,-0.7403177,-1.8077762
100798,0,14.016657,-1.0805671,0.63103974
100802,0,141.10086,-0.9026028,1.9645742
100802,1,43.359943,-1.6138163,-0.76267236
100804,0,70.376884,0.8056727,1.2023612
100811,0,43.354774,-0.18749546,-1.1050597
100812,0,34.829983,0.42963383,2.6713505
100814,0,177.64973,-0.3793941,-0.3795696
100817,0,53.248703,0.19511892,-0.9606294
100822,0,75.95005,-0.9034492,-2.720366
100823,0,34.486053,0.32053176,-2.266916
100824,0,37.935593,0.90967256,-0.06206445
100825,0,57.761566,-0.35051185,0.8729702
100828,0,173.06743,-0.006581484,1.4020727
100832,0,50.63501,-0.6975831,0.11304161
100834,0,24.797579,0.29970333,2.5872183
100836,0,168.26385,-0.5138402,-3.0146196
100837,0,80.88143,-0.78030294,0.6535674
100845,0,61.888798,1.4299717,-0.59287083
100846,0,46.308002,0.18586187,-1.8583046
100846,1,30.90391,0.8944618,-2.227682
100855,0,12.408421,0.33633423,1.3168631
100856,0,68.1008,-0.05001401,2.8101354
100859,0,19.156708,-1.5206044,-1.9270897
100860,0,107.21364,0.097243756,-0.6216554
100867,0,60.15836,0.8990634,0.18816319
100875,0,41.52054,0.3677655,-2.51367
100877,0,123.98025,1.3312243,2.8116422
100878,0,112.31829,0.7498117,2.0083945
100879,0,52.92935,0.5148006,3.0949569
100882,0,43.803963,-0.6976832,1.281327
100887,0,33.671326,-0.45768517,-2.1329908
100890,0,155.5058,-0.31837428,0.25073496
100895,0,66.48799,0.9739951,0.88304865
100898,0,117.3723,0.85050553,-0.3799186
100900,0,190.97215,-0.12912066,-0.6493186
100901,0,66.02269,-0.49216014,-2.6422393
100904,0,161.92531,-0.4343945,0.27634493
100908,0,229.82294,0.35974905,-1.0841901
100909,0,52.166847,-0.61717814,0.418212
100909,1,40.08052,-1.9553365,2.1544259
100915,0,244.68387,0.7293178,-0.09141095
100916,0,78.862595,-1.6800388,0.16827923
100919,0,125.72764,-0.47265932,-2.8447876
100919,1,33.098614,0.42934138,1.234122
100921,0,74.66747,0.53757507,0.8549695
100922,0,86.74692,0.05210468,-3.1379144
100925,0,52.074497,0.28263503,-1.3325335
100928,0,158.94,0.49758682,0.24507654
100930,0,86.3713,0.56939024,0.15472527
100931,0,45.326054,-0.20087956,-2.7022133
100932,0,86.68539,0.78734636,-1.3461827
100937,0,79.791,0.3127266,-0.58990186
100940,0,87.25619,-0.26689267,2.1028378
100940,1,15.838787,-1.7542095,-0.7537089
100941,0,31.005701,-0.298913,0.77507174
100941,1,21.192429,-0.4917132,-2.0854635
100943,0,87.8804,-0.1731028,-2.3381565
100945,0,55.795177,0.9806458,0.77467257
100946,0,174.41249,-0.38860723,-2.3333755
100946,1,35.42993,1.3741205,-1.1243453
100947,0,21.053785,-0.5338484,0.18099815
100958,0,48.117046,-0.472716,0.94776314
100961,0,47.247707,1.3161378,-1.6018703
100964,0,30.412138,-0.7581111,-0.6930125
100966,0,152.48825,0.57733065,-1.4267466
100966,1,119.70506,-1.136911,2.1845603
100971,0,50.413525,-0.70045924,2.5039563
100972,0,96.89889,-0.42066148,2.9243746
100972,1,15.500046,-0.8324176,-3.0646207
100974,0,50.56521,0.81844485,1.9245622
100982,0,12.877942,-0.25464517,2.1944
100983,0,35.68534,0.53353655,-1.5735773
100984,0,65.98163,1.2428696,-2.7613747
100988,0,59.907547,1.0617164,-0.935207
100989,0,65.95662,-0.5174216,2.7483945
100995,0,38.251987,-0.85125303,0.55188507
100996,0,46.72488,0.33333045,1.6840001
100997,0,65.31131,-0.9975179,1.5975298
101001,0,102.34065,-0.1411615,0.054150335
101003,0,14.964978,0.13856423,1.9024671
101007,0,25.459019,-1.2313815,-2.4431002
101010,0,95.76593,-1.0977776,-2.2041974
101018,0,23.726412,-1.3654422,-2.7995667
101019,0,67.19732,1.7263786,-3.1195726
101021,0,71.40812,-1.8311337,-0.46668732
101026,0,126.030365,1.0974123,2.2633164
101028,0,40.7904,1.8436043,2.6294112
101028,1,24.862257,1.3621448,-0.29925373
101029,0,54.70025,1.9147384,2.5380092
101029,1,44.901573,1.6112092,-0.017406028
101042,0,91.34071,1.4443296,0.37867418
101042,1,84.06165,1.4131683,-0.18371516
101045,0,166.07368,0.22226478,1.6177944
101047,0,16.612774,-0.9491369,2.3897457
101048,0,113.25646,-0.7994442,1.0095228
101051,0,58.060204,-1.7083209,-0.22404471
101051,1,26.068716,-0.35936335,-2.1666415
101054,0,89.10612,-1.0391273,0.9264368
101060,0,67.36907,0.09882443,1.9207596
101061,0,125.67466,0.7322339,-0.5060347
101063,0,57.804283,1.61492,-2.4456017
101070,0,198.09387,0.37794393,-0.5969981
101070,1,96.75632,-0.35202566,1.7875928
101071,0,38.383022,0.90172607,0.29159632
101073,0,81.54035,0.68814474,-0.64344996
101074,0,29.146082,1.5923917,-1.5831901
101077,0,32.473698,-0.6128973,0.0075954753
101080,0,108.621376,0.6444801,2.3678977
101080,1,73.20822,0.9757716,-0.6228183
101081,0,101.79062,1.3767872,-0.85509294
101082,0,83.629074,0.928317,0.84799963
101084,0,61.722176,-0.3465352,-0.6219949
101085,0,34.58139,0.40733716,2.0384345
101086,0,70.15659,-0.23158714,-2.1407063
101087,0,156.67624,1.0304993,0.30949965
101091,0,136.32599,0.18708672,-0.4393343
101091,1,51.328526,0.54911035,0.5050982
101093,0,34.448795,-0.9177758,-2.9941447
101094,0,72.814766,-0.34692302,1.4833554
101096,0,69.08646,1.2301348,1.8473564
101097,0,49.533375,-0.19771565,-2.0084183
101100,0,34.455883,-0.42393354,-0.36524388
101105,0,35.204414,1.3110534,-1.9169245
101106,0,77.61438,-0.1854844,1.9281359
101111,0,59.230072,1.918428,0.9248452
101113,0,139.9215,0.38430667,0.75301397
101116,0,39.287983,1.4986806,1.1667287
101119,0,126.55848,1.4766952,-1.2797778
101121,0,127.98843,-1.7055837,1.3823931
101122,0,53.613926,-0.30765828,-2.8260677
101123,0,99.57358,-0.0758773,-1.3788698
101123,1,69.20389,-1.8684361,-2.9008644
101126,0,124.61584,-1.2917582,0.85234445
101131,0,37.610313,-1.3641609,-2.5452743
101140,0,29.534105,1.4911337,2.7000906
101141,0,38.502666,2.0396707,0.22007662
101147,0,29.595278,-0.64576644,1.2392352
101152,0,115.62607,0.4684582,-2.9591486
101152,1,78.467545,-0.43080544,2.4752338
101156,0,25.451828,2.0278137,-2.0645654
101157,0,59.347805,0.9141039,-2.4939556
101158,0,50.246944,-1.1958319,-2.5344057
101160,0,257.10535,0.3443,-1.299965
101164,0,17.551208,-0.6504449,-0.32012725
101168,0,106.24042,0.636592,1.5928482
101171,0,33.62968,0.12544224,-2.1873465
101174,0,22.250387,0.4675156,-2.2874646
101175,0,74.707115,-0.28143966,1.2725097
101175,1,22.428507,0.82478726,0.7697078
101177,0,28.027964,0.2975648,-1.9342533
101178,0,105.07279,-0.78769666,0.82404566
101178,1,14.57758,-0.73674446,0.47367072
101183,0,52.658813,0.8461542,1.9787831
101191,0,79.64858,-0.19198138,-0.41902336
101194,0,43.030094,-1.9505606,-0.86419934
101196,0,46.503376,2.0729218,-2.9981084
101199,0,69.10269,0.58680594,3.040227
101204,0,55.1839,-1.1185368,-0.7980125
101204,1,28.155148,1.7144697,0.2656303
101206,0,129.70346,-0.8990433,2.3427236
101209,0,14.272256,1.5020831,1.223983
101212,0,36.42473,0.58384603,2.1088095
101213,0,53.22333,-1.3786671,-1.0198699
101214,0,39.35925,-0.53210324,0.46102586
101216,0,53.99682,2.1719334,2.6823869
101221,0,63.471127,-0.9871171,-2.9196417
101223,0,49.554016,0.5813463,0.67663544
101227,0,34.560566,-1.3750665,1.7125779
101228,0,90.26775,1.4091067,-1.1447682
101229,0,124.2004,-1.0954055,2.4416764
101235,0,33.454346,-0.41321313,-1.5012554
101238,0,43.127842,0.067894965,2.7884927
101240,0,27.614868,1.2525567,0.18185396
101245,0,108.97231,-1.1884204,-2.3308408
101246,0,188.8725,-0.42976615,-0.012462229
101250,0,37.529003,-0.5620825,1.6550525
101251,0,48.39905,-0.46460927,-0.99001116
101252,0,116.92777,-0.077286415,-2.1712406
101254,0,175.10211,-0.43861762,2.931204
101259,0,25.661497,-1.1278002,-1.827701
101261,0,174.56564,0.6822386,1.826608
101264,0,27.592073,-0.03600336,0.25354698
101265,0,128.98569,-0.2339713,-0.22361171
101265,1,38.289505,-0.17377716,-1.8378322
101268,0,128.51826,0.5494341,-0.6586805
101273,0,77.004845,-0.41855934,0.04058442
101277,0,46.161148,1.4654932,-1.1046213
101278,0,25.99212,1.3411812,-0.1329863
101283,0,116.1852,-0.38201135,0.38633725
101283,1,39.472015,0.44263268,-2.9260116
101289,0,140.57008,-0.67353886,-0.43233398
101289,1,47.742706,0.049356326,1.9043218
101290,0,12.606576,0.6543436,2.67907
101292,0,77.135284,1.387465,-1.2084278
101293,0,82.71193,1.005647,2.192679
101297,0,156.25832,0.98400575,2.690312
101300,0,50.18767,-0.8663048,0.6100082
101300,1,41.087387,0.29050025,2.4473195
101304,0,24.42592,-0.8896904,2.8137674
101307,0,132.47285,0.7545155,2.162524
101311,0,32.184822,-1.440628,0.15379381
101314,0,36.383797,-0.037084047,1.9987721
101315,0,40.27468,0.25989988,2.5700634
101319,0,22.555286,1.9059405,1.7153821
101321,0,23.700243,0.49884972,-1.9665123
101323,0,83.24691,-1.7545723,-0.1456569
101324,0,65.44685,-0.3256353,-2.1563768
101325,0,48.43068,-1.0576669,1.2586299
101326,0,123.037224,0.52446246,-0.705594
101329,0,43.335636,0.2135238,2.515953
101331,0,68.786865,0.9017352,1.694574
101331,1,49.165215,0.30533704,1.8142775
101336,0,96.2735,0.40620446,2.570211
101340,0,33.079704,-0.72333014,-0.18020861
101347,0,11.061861,-0.05060287,0.37019584
101348,0,30.483944,-1.0297046,-2.022634
101349,0,123.69114,1.088255,0.07616892
101349,1,74.25624,-0.39850017,-2.5716546
101358,0,143.4534,0.4205647,0.24018481
101365,0,14.253007,0.14038226,2.674704
101370,0,32.23232,0.98324627,1.8200243
101371,0,22.454977,1.6035662,2.5467455
101372,0,97.85595,1.2537364,-2.8799877
101372,1,71.67039,1.1462499,-0.40878978
101378,0,132.21085,0.7597164,-1.1157134
101378,1,23.860476,1.2733015,-2.2852087
101379,0,74.70264,1.4604955,-1.2853376
101382,0,50.470592,-0.3331812,-1.0794212
101383,0,62.88268,-1.0935594,-1.8593785
101385,0,69.56883,-0.24723698,-2.4589727
101390,0,17.791758,0.2756148,0.7118626
101391,0,79.625015,-1.0239966,2.6659956
101391,1,76.99628,0.6646579,-1.7105662
101392,0,22.491682,0.26021492,-0.08659091
101398,0,93.300835,1.3998461,0.9783783
101399,0,100.50943,1.8110365,0.6475985
101410,0,133.11676,0.38699582,-0.61754787
101412,0,42.27885,1.9169277,1.2357627
101416,0,15.693639,-1.3338773,-2.5423846
101418,0,42.6887,-1.2767731,-2.44321
101419,0,111.92334,-0.17314175,0.26106957
101420,0,74.02249,-0.8080414,2.8653407
101420,1,51.88813,-1.0418777,2.3810742
101425,0,50.205547,0.86017096,-0.9961824
101426,0,64.955185,0.14182316,0.7612205
101427,0,33.263973,-0.16189013,-0.77577156
101428,0,124.35217,1.4650304,2.4953766
101428,1,35.312084,1.6933124,0.16810161
101430,0,50.98944,-1.1080358,0.8840075
101434,0,76.568405,-1.130492,1.744089
101436,0,118.18192,-1.4745657,-2.7964542
101451,0,22.157839,-2.385931,1.7230737
101453,0,12.311756,0.29814932,0.60527116
101460,0,16.940744,-0.06625254,-0.57585084
101461,0,37.84952,0.75679857,-0.646598
101466,0,175.89864,-0.8700247,-1.6893477
101469,0,20.8834,-0.6282227,0.020615544
101470,0,39.74063,0.115637586,-0.42760634
101471,0,86.81861,-1.4192675,0.44859195
101471,1,30.427792,-0.28713864,0.6412788
101477,0,41.474075,-0.28423488,0.31044996
101482,0,44.303318,-0.58543694,0.3959817
101483,0,52.01606,-1.0516007,0.17430499
101484,0,62.639893,1.4737163,-1.765165
101485,0,10.418586,1.286675,-1.7089229
101488,0,22.19696,0.75233704,1.6520418
101490,0,67.40674,0.6476301,-2.4287739
101490,1,21.292557,-0.5286648,1.9094483
101492,0,57.283127,-1.2719243,1.6118085
101493,0,201.90613,-1.3230044,-1.8689572
101493,1,147.13184,-0.48816392,2.0275114
101496,0,35.453773,-0.19411068,1.2111176
101500,0,73.76804,0.303951,2.6356685
101501,0,87.15779,0.9053698,-2.039524
101502,0,36.455734,0.11269862,-1.3083348
101502,1,18.997837,1.7522485,-1.349435
101503,0,16.551989,-1.7268758,2.0415792
101505,0,34.177734,-1.8388392,-1.865857
101508,0,43.780716,0.7934318,2.834308
101513,0,23.635357,-0.47231454,-2.5975938
101515,0,11.316,0.71489,-0.10933828
101519,0,60.357494,0.044040192,0.9895618
101520,0,115.577896,-0.61340845,-0.7532072
101520,1,36.516014,-1.3670837,0.25204542
101525,0,90.53074,1.1381967,-0.013783143
101525,1,11.004625,-0.6356036,-2.558852
101529,0,28.745205,-0.3050721,-1.7673182
101533,0,78.832855,-0.71322036,1.2618132
101534,0,58.165623,0.17569241,0.92592216
101535,0,39.463303,-1.3116356,-1.7898066
101536,0,112.58826,-0.5631098,0.20164773
101537,0,194.17216,0.70624745,-0.4697075
101539,0,44.219353,-0.9963133,-0.20023
101540,0,69.74329,-0.16819994,-2.563254
101545,0,30.307484,0.26765585,-2.9141345
101547,0,149.66917,0.35755235,0.63216805
101548,0,156.21323,-0.15611811,-0.3406326
101548,1,147.05518,-0.46337122,2.4446883
101550,0,125.5238,-0.007426473,-0.86679673
101551,0,73.31161,1.2928227,-2.403619
101553,0,139.11331,-1.121581,-0.24594112
101558,0,196.74521,-1.5668293,1.9645836
101560,0,45.69625,-0.70340735,1.4451778
101562,0,16.68433,0.7298359,0.2782498
101563,0,60.845802,-0.6038246,-0.061638214
101564,0,71.37547,-2.245034,0.62886065
101572,0,34.497826,0.25212124,-0.3716604
101576,0,68.31944,1.1268543,0.5691823
101579,0,70.08256,-0.6906064,-0.35686567
101582,0,89.54139,0.77497405,2.9396
101583,0,54.607033,-0.0032152901,2.5583663
101583,1,44.98255,0.078192726,-1.9141107
101584,0,70.30358,0.999698,-1.2067869
101584,1,31.679234,1.6177479,2.6120443
101585,0,65.13958,1.7119861,0.65185905
101590,0,46.45776,-1.1292602,1.3991029
101593,0,42.8457,-1.1516443,-1.5416325
101595,0,55.497765,-0.42997608,-2.2985783
101597,0,77.41444,-1.75163,1.37929
101600,0,176.64046,-0.95626837,0.685709
101602,0,225.85808,0.2642404,0.5026547
101603,0,80.16714,-1.5752559,1.5702742
101604,0,52.370586,-0.5212492,-1.6424935
101605,0,33.454716,-2.2599068,3.0518014
101609,0,33.956295,0.092686705,-1.5736306
101617,0,84.89192,-0.40739155,1.4529276
101617,1,84.382576,-0.95083845,-1.3019508
101618,0,21.189032,-1.9854501,-1.995875
101622,0,57.02287,-1.1092583,-2.1304097
101622,1,35.32159,0.07624511,1.7226936
101623,0,44.680565,-0.9221461,-0.55027914
101628,0,160.50099,0.4639736,2.9853961
101629,0,38.381992,-2.1048737,1.7145938
101632,0,71.922615,-0.30457065,-0.27876335
101634,0,37.886757,1.672871,2.4109666
101636,0,73.06808,-0.14391212,0.042441785
101639,0,28.27244,0.36339495,-1.4650224
101641,0,16.8787,0.35085425,-2.7091694
101643,0,106.87752,1.0934714,1.1060444
101643,1,24.270472,0.3128104,2.8085063
101644,0,69.70488,-0.32051155,2.8203282
101648,0,80.24548,0.6428689,-2.6302068
101654,0,27.983253,0.4202777,2.01616
101655,0,72.55518,0.22883089,1.3118716
